,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
910,15313,76,1.0,37.58702793369136,1231,7.0,3,9.0,1965,0.0,B,B,7,1660,39,12312,1,5,B
911,14915,10,2.0,38.26940528309434,1231,6.0,5,14.0,1971,0.089039719,B,B,33,7976,5,12312,0,11,B
912,12409,19,3.0,81.95835167141978,1231,10.0,18,17.0,1996,0.000991363,B,B,33,6783,3,12312,1,9,B
913,9405,6,1.0,41.22510698800132,1231,1.0,25,25.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
914,14066,79,2.0,49.24404934301864,1231,7.0,5,9.0,1979,0.307466659,B,A,30,5048,9,12312,2,5,B
915,14108,17,1.0,32.23332778490517,1231,7.0,7,9.0,1967,0.0,B,B,18,3374,5,12312,1,2,B
916,11931,9,3.0,81.44153182471769,1231,1.0,11,1.0,1977,0.161531741,B,B,25,5648,1,12312,2,4,B
917,11464,59,2.0,68.69220691334951,1231,1.0,9,20.0,2017,0.0,B,B,18,3374,5,12312,1,2,B
918,926,21,1.0,35.23450776563746,1231,5.0,6,5.0,1962,0.034331497,B,B,25,5487,3,12312,0,4,B
919,11190,6,3.0,83.07196605428275,1231,1.0,10,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
920,10260,6,2.0,66.36818566355153,1231,0.0,19,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
921,12712,3,2.0,52.35996514239503,1231,9.0,13,12.0,1975,0.050900058,B,B,43,10621,1,12312,2,3,B
922,1234,1,2.0,71.90870883067885,1231,1.0,3,22.0,2016,0.007122317,B,B,1,264,0,12312,0,1,B
923,11608,27,1.0,41.57523256228452,1231,1.0,19,22.0,1977,0.211401214,B,B,9,1892,0,12312,0,1,B
924,3776,47,3.0,64.76659486144558,1231,6.0,11,12.0,1978,6.99893e-05,B,B,46,10309,1,12312,1,16,B
925,4881,1,2.0,64.59900935256066,1231,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,12312,0,1,B
926,10266,23,3.0,78.70514518523436,1231,1.0,4,3.0,2015,0.034656082,B,B,0,168,0,12312,0,0,B
927,3262,37,3.0,61.16162599299228,1231,6.0,5,9.0,1974,0.127811589,B,B,28,7287,5,12312,1,3,B
928,3576,121,3.0,78.98523475549227,1231,10.0,3,14.0,1998,0.212515361,B,B,19,3293,16,12312,3,7,B
929,16604,17,3.0,100.00091752309037,1231,0.0,4,0.0,1977,0.0,B,B,18,3374,5,12312,1,2,B
930,8041,76,1.0,39.70596909266,1231,9.0,8,12.0,1970,0.0,B,B,7,1660,39,12312,1,5,B
931,10691,23,3.0,104.15151303459466,1231,1.0,19,25.0,1977,0.075778755,B,B,6,1437,3,12312,0,2,B
932,8357,75,1.0,40.48967510136287,1231,8.0,13,14.0,1969,0.307466659,B,A,30,5048,9,12312,2,5,B
933,11661,21,1.0,36.96362776610617,1231,5.0,3,5.0,1967,0.194489265,B,B,47,8004,3,12312,3,5,B
934,4453,12,2.0,56.80090820484124,1231,8.0,12,17.0,1986,0.090799103,B,B,74,19083,2,12312,5,15,B
935,15936,6,3.0,81.55772363696076,1231,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
936,8463,19,2.0,59.022182503946425,1231,11.0,11,14.0,2006,0.309479124,B,B,35,7715,4,12312,0,6,B
937,15770,122,2.0,57.21085874250595,1231,12.0,2,10.0,1997,0.033493708,B,B,66,10573,1,12312,3,8,B
938,466,90,1.0,39.115782469382175,1231,9.0,11,12.0,1971,0.265088676,B,B,37,5288,0,12312,3,2,B
939,14965,23,1.0,40.54162625016021,1231,1.0,6,17.0,1977,0.034656082,B,B,0,168,0,12312,0,0,B
940,11227,118,1.0,35.31505944583354,1231,7.0,3,5.0,1952,0.21843974,B,B,21,4472,6,12312,4,7,A
941,9894,99,3.0,70.14049589548453,1231,9.0,8,16.0,1981,0.033493708,B,B,66,10573,1,12312,3,8,B
942,11746,66,2.0,42.30313816263457,1231,5.0,4,5.0,1962,0.161975568,B,A,31,7010,5,12312,3,7,B
943,4118,1,1.0,44.24239609169,1231,1.0,2,22.0,1977,0.007122317,B,B,1,264,0,12312,0,1,B
944,756,85,3.0,77.29324421012132,1231,10.0,14,16.0,1982,0.037177818,B,B,52,11217,1,12312,1,7,B
945,15589,71,2.0,54.73818372647667,1231,11.0,15,16.0,1983,0.407276235,A,B,9,1768,0,12312,0,0,A
946,109,38,2.0,77.57091626146448,1231,1.0,27,26.0,2017,0.060753049,B,B,15,2787,2,12312,0,7,B
947,5778,18,2.0,52.61241525851811,1231,9.0,10,12.0,1982,0.0,B,B,30,5562,0,12312,0,5,A
948,1731,23,2.0,54.59602783454718,1231,10.0,4,3.0,2016,0.005767451,B,B,1,388,0,12312,0,0,B
949,3450,93,1.0,38.64810812484739,1231,8.0,4,14.0,1986,0.521867054,B,B,25,6149,0,12312,0,0,B
950,2961,103,1.0,38.40665116406807,1231,8.0,2,17.0,2000,0.0006991189999999,B,B,14,3369,24,12312,0,3,B
951,222,2,1.0,37.27667678894607,1231,9.0,4,14.0,1970,0.309479124,B,B,35,7715,4,12312,0,6,B
952,11454,28,4.0,102.2593336800646,1231,9.0,5,5.0,1957,0.118537385,B,B,30,6207,1,12312,1,0,B
953,7339,6,2.0,67.88583505959119,1231,1.0,12,17.0,1977,0.243204519,B,B,5,1564,0,12312,0,0,B
954,12096,27,1.0,39.90649131226317,1231,1.0,3,19.0,1977,0.211401214,B,B,9,1892,0,12312,0,1,B
955,14074,62,2.0,49.46631619613606,1231,6.0,2,9.0,1976,0.002211665,B,B,39,7614,3,12312,1,5,A
956,4058,27,6.0,223.453688810856,1231,16.0,2,2.0,2017,0.041116354,B,B,53,14892,4,12312,1,4,B
957,6603,49,2.0,59.22348128446816,1231,8.0,5,5.0,1962,0.020741326,B,B,24,5613,5,12312,2,5,B
958,3289,62,1.0,35.1205247791906,1231,0.0,26,0.0,1977,0.072157581,B,B,2,629,1,12312,0,0,A
959,16681,58,3.0,77.69339520104248,1231,10.0,10,14.0,1996,0.1489038909999999,B,B,9,1952,1,12312,3,2,B
960,8200,15,3.0,82.99674492015453,1231,12.0,8,12.0,2006,0.158249043,B,B,21,5731,0,12312,1,0,B
961,3343,58,0.0,116.82420052739992,1231,0.0,3,3.0,1977,0.43788524,B,B,23,5735,3,12312,0,5,B
962,7802,145,1.0,42.18468214842373,1231,8.0,14,14.0,1966,0.0,B,B,30,5562,0,12312,0,5,A
963,2082,177,3.0,78.66358951365567,1231,9.0,4,8.0,1960,0.0,B,B,36,6714,2,12312,0,2,B
964,217,80,2.0,59.439562966402455,1231,10.0,11,17.0,1989,0.0,B,B,39,8647,0,12312,0,5,B
965,1720,44,2.0,43.21497110263211,1231,5.0,3,5.0,1966,0.232205084,B,B,24,4860,1,12312,0,3,B
966,7224,67,3.0,63.48878504313341,1231,8.0,6,9.0,1977,0.100455735,B,B,43,7227,0,12312,1,6,A
967,6176,27,2.0,42.37748780927234,1231,1.0,14,17.0,2014,0.072157581,B,B,2,629,1,12312,0,0,A
968,12571,2,2.0,56.09479473725982,1231,10.0,10,16.0,1973,0.130617806,B,B,39,10418,9,12312,1,9,B
969,16666,17,2.0,57.40806102739092,1231,8.0,27,25.0,2002,0.0,B,B,18,3374,5,12312,1,2,B
970,8908,22,2.0,67.12119392642221,1231,1.0,15,17.0,1977,0.118537385,B,B,30,6207,1,12312,1,0,B
971,6914,93,2.0,48.56274186178487,1231,6.0,6,9.0,1978,0.050900058,B,B,43,10621,1,12312,2,3,B
972,5428,27,2.0,62.32604379639152,1231,61.0,12,17.0,1977,0.072157581,B,B,2,629,1,12312,0,0,A
973,381,1,2.0,54.89000565970146,1231,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,12312,0,1,B
974,3991,44,1.0,42.86492392641726,1231,10.0,11,18.0,2004,0.232205084,B,B,24,4860,1,12312,0,3,B
975,16365,178,2.0,55.00290277599888,1231,9.0,10,12.0,1976,0.212515361,B,B,19,3293,16,12312,3,7,B
976,1046,46,3.0,50.37091607031399,1231,6.0,1,9.0,1975,0.150817539,B,B,16,3433,4,12312,4,5,B
977,391,99,1.0,33.21163650610413,1231,6.0,8,9.0,1973,0.012338886,B,B,35,5776,1,12312,2,4,B
978,9212,121,3.0,67.35340643632648,1231,7.0,12,12.0,1976,0.212515361,B,B,19,3293,16,12312,3,7,B
979,3022,83,1.0,42.70103167477756,1231,7.0,16,17.0,2000,0.0077202819999999,B,B,38,4788,2,12312,0,4,B
980,9961,23,1.0,51.28947635675622,1231,1.0,3,17.0,1977,0.014072961,B,B,2,475,0,12312,0,0,B
981,6764,104,2.0,45.58102389071068,1231,6.0,5,5.0,1917,7.81528e-05,B,B,22,6398,141,12312,3,23,B
982,7720,48,1.0,35.169287312875106,1231,6.0,3,9.0,1981,0.041124634,B,B,46,9515,5,12312,1,10,B
983,4809,1,2.0,68.67221761959297,1231,1.0,5,9.0,2016,0.007122317,B,B,1,264,0,12312,0,1,B
984,8877,55,3.0,85.9993289356634,1231,10.0,16,17.0,1989,0.041365446,B,B,31,5569,0,12312,1,4,B
985,7817,81,2.0,43.006785389992295,1231,5.0,5,5.0,1964,0.006076152,B,B,30,5285,0,12312,6,6,B
986,10614,27,1.0,44.25499476053788,1231,1.0,3,1.0,1977,0.211401214,B,B,9,1892,0,12312,0,1,B
987,5553,22,3.0,80.68829375466234,1231,1.0,7,1.0,1977,0.118537385,B,B,30,6207,1,12312,1,0,B
988,16488,9,1.0,34.73056003250077,1231,9.0,10,22.0,1988,0.136244425,B,B,11,2370,0,12312,0,1,B
989,11002,119,2.0,39.88853665186903,1231,6.0,5,9.0,1968,0.033493708,B,B,66,10573,1,12312,3,8,B
990,13592,31,3.0,68.56716856897975,1231,7.0,3,9.0,1960,0.0,B,B,23,3684,2,12312,0,4,B
991,15050,28,3.0,61.37808758991882,1231,6.0,6,9.0,1971,0.118537385,B,B,30,6207,1,12312,1,0,B
992,13553,94,2.0,60.622250468032114,1231,0.0,23,24.0,1977,0.282797669,B,B,33,8667,2,12312,0,6,B
993,9041,27,2.0,86.1304910523078,1231,15.0,7,14.0,2009,0.051815435,B,B,5,1227,0,12312,0,0,B
994,5461,155,4.0,86.9559525934521,1231,6.0,4,6.0,1938,0.042307271,B,B,17,2810,9,12312,3,6,B
995,16274,113,1.0,103.76343427522282,1231,1.0,21,20.0,2014,0.050755569,B,B,24,5469,1,12312,0,1,B
996,2138,27,1.0,5.647458432920238,1231,1.0,1,1.0,1977,0.017647053,B,B,2,469,0,12312,0,0,B
997,6245,23,2.0,59.856978513862494,1231,1.0,8,25.0,1977,0.075778755,B,B,6,1437,3,12312,0,2,B
998,8245,123,2.0,44.49695416505069,1231,5.0,2,9.0,1969,0.0,B,B,47,11319,0,12312,3,5,B
999,6491,6,3.0,80.52416501091461,1231,1.0,6,1.0,2016,0.243204519,B,B,5,1564,0,12312,0,0,B
